authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_1973a07c72,311,N,0,A,437,M_ID_c56053cdb5,2,-0.60284863,2018-04-06 14:09:39,1.0,9,15
Y,C_ID_1973a07c72,21,N,0,A,705,M_ID_fd53f34ea2,2,-0.73520214,2018-04-04 17:11:42,1.0,9,33
Y,C_ID_1973a07c72,21,N,0,A,842,M_ID_2258181e46,2,-0.72887598,2018-04-13 14:01:09,1.0,9,37
Y,C_ID_1973a07c72,69,N,0,A,606,M_ID_cd2c0b07e9,1,-0.73188128,2018-03-11 21:52:28,1.0,9,17
Y,C_ID_1973a07c72,21,N,0,A,774,M_ID_1a4f509944,1,-0.71685477,2018-03-08 14:10:15,1.0,9,29
Y,C_ID_1973a07c72,21,N,0,A,278,M_ID_6f939b9049,1,-0.73338393,2018-03-16 13:39:53,1.0,9,37
Y,C_ID_1973a07c72,21,N,0,A,80,M_ID_5b2d91b574,1,-0.66275933,2018-03-07 21:50:47,1.0,9,37
Y,C_ID_1973a07c72,21,N,0,A,222,M_ID_b7404fe98c,1,-0.71309814,2018-03-08 14:40:06,1.0,9,21
Y,C_ID_1973a07c72,21,N,0,A,705,M_ID_ec56d97a0f,2,-0.67973929,2018-04-07 17:38:01,1.0,9,33
Y,C_ID_1973a07c72,21,N,0,A,19,M_ID_f0b866bd7e,2,-0.73188128,2018-04-24 16:39:04,1.0,9,36
Y,C_ID_1973a07c72,21,N,0,A,884,M_ID_ca41757882,1,-0.66606516,2018-03-07 08:59:22,1.0,9,27
Y,C_ID_5c557af789,331,N,1,B,278,M_ID_f5c6986873,2,-0.72511935,2018-01-07 18:26:00,1.0,16,37
Y,C_ID_5c557af789,158,N,1,B,367,M_ID_2efb7da5f3,2,-0.5128849,2018-01-02 10:00:42,1.0,15,16
Y,C_ID_5c557af789,158,N,1,B,80,M_ID_1ac6bbc867,2,-0.73548765,2018-01-03 09:58:29,1.0,15,37
Y,C_ID_5c557af789,107,N,2,C,813,M_ID_0bd7dd828b,2,-0.39530245,2018-01-12 16:25:15,4.0,4,29
Y,C_ID_5c557af789,138,N,1,B,705,M_ID_dd2c47a806,1,-0.69747057,2017-12-27 17:24:42,1.0,15,33
Y,C_ID_5c557af789,17,N,1,B,818,M_ID_6c9d366589,2,0.2072757,2018-01-11 09:56:15,4.0,22,12
Y,C_ID_5c557af789,138,N,1,B,195,M_ID_0c93ff8de8,1,-0.6319099,2017-12-27 16:47:32,1.0,15,34
Y,C_ID_5c557af789,138,N,1,B,818,M_ID_d9b57391b6,1,-0.44712888,2017-12-27 09:53:39,1.0,15,12
Y,C_ID_5c557af789,17,N,4,C,796,M_ID_ee108ebfc7,2,-0.02776899,2018-01-09 10:20:09,4.0,22,10
Y,C_ID_5c557af789,158,N,1,B,80,M_ID_1a9ea6bb51,2,-0.68605042,2018-01-02 18:43:11,1.0,15,37
Y,C_ID_5c557af789,101,N,1,B,307,M_ID_3b0912cdbc,1,-0.52269721,2017-12-10 08:11:35,4.0,4,19
Y,C_ID_5c557af789,138,N,1,B,703,M_ID_e40e859814,1,-0.71084417,2017-12-27 12:39:48,1.0,15,29
Y,C_ID_5c557af789,331,N,1,B,278,M_ID_d86b8cc0eb,1,-0.5034783,2017-12-30 12:51:44,1.0,16,37
Y,C_ID_5c557af789,138,N,1,B,278,M_ID_e383b5f327,1,-0.47103607,2017-12-27 11:39:46,1.0,15,37
Y,C_ID_5c557af789,110,N,1,B,683,M_ID_f5305d4ad7,1,-0.73490161,2017-12-24 10:35:31,1.0,16,34
Y,C_ID_5c557af789,158,N,1,B,560,M_ID_9bc58f59ce,2,-0.69288749,2018-01-04 10:07:35,1.0,15,34
Y,C_ID_5c557af789,17,N,1,B,222,M_ID_de725d4919,1,1.23058116,2017-12-16 08:03:46,4.0,22,21
Y,C_ID_5c557af789,17,N,1,B,309,M_ID_59764e8cb1,2,0.16593777,2018-01-14 14:55:51,4.0,22,21
Y,C_ID_5c557af789,193,N,1,B,307,M_ID_c4fe6af51c,1,-0.49010471,2017-12-27 09:28:35,1.0,15,19
Y,C_ID_5c557af789,158,N,1,B,80,M_ID_2c349d8fd1,2,-0.70227906,2018-01-01 19:18:32,1.0,15,37
Y,C_ID_5c557af789,138,N,1,B,307,M_ID_1a8266f82e,1,-0.69732031,2017-12-23 13:14:52,1.0,15,19
Y,C_ID_5c557af789,110,N,1,B,80,M_ID_e937c9b670,1,-0.68239898,2017-12-24 13:03:44,1.0,16,37
Y,C_ID_5c557af789,138,N,1,B,367,M_ID_744c163ec6,1,-0.45336489,2017-12-29 15:59:43,1.0,15,16
Y,C_ID_5c557af789,331,N,1,B,307,M_ID_5f60f543b2,2,-0.58550803,2018-01-07 16:11:48,1.0,16,19
Y,C_ID_5c557af789,331,N,1,B,307,M_ID_b2fb4f93d1,1,-0.53952691,2017-12-22 14:48:58,1.0,16,19
Y,C_ID_5c557af789,-1,Y,10,C,111,M_ID_4e0998dc98,1,1.68363049,2017-12-10 21:07:21,,-1,36
Y,C_ID_5c557af789,138,N,1,B,307,M_ID_d82bf78228,2,-0.58912942,2018-01-01 09:08:57,1.0,15,19
Y,C_ID_5c557af789,158,N,1,B,278,M_ID_5b2dc61fa4,2,-0.34870523,2018-01-01 12:36:12,1.0,15,37
Y,C_ID_5c557af789,331,N,1,B,278,M_ID_af894f843d,1,-0.66710199,2017-12-22 13:25:09,1.0,16,37
Y,C_ID_5c557af789,17,N,1,B,560,M_ID_7eb4c258a7,1,-0.67590753,2017-12-20 10:09:38,4.0,22,34
Y,C_ID_5c557af789,331,N,1,B,696,M_ID_8bb1b9888b,2,-0.52151012,2018-01-07 09:41:52,1.0,16,31
Y,C_ID_5c557af789,17,N,1,B,206,M_ID_4a9a8c3217,2,-0.68596026,2018-01-20 15:55:45,4.0,22,1
Y,C_ID_5c557af789,-1,Y,1,B,385,M_ID_91d072ee49,1,-0.74540514,2017-12-14 23:36:04,,-1,17
Y,C_ID_5c557af789,17,N,1,B,367,M_ID_170ad00a9c,1,-0.5089179,2017-12-20 08:38:56,4.0,22,16
Y,C_ID_5c557af789,331,N,1,B,278,M_ID_3f3b36c806,2,-0.69581766,2018-01-07 16:31:02,1.0,16,37
Y,C_ID_5c557af789,138,N,1,B,278,M_ID_cca78a7049,1,-0.45963094,2017-12-27 22:23:15,1.0,15,37
Y,C_ID_5c557af789,110,N,1,B,307,M_ID_fb0018bc5f,1,-0.59100774,2017-12-24 08:38:00,1.0,16,19
Y,C_ID_5c557af789,-1,Y,1,B,683,M_ID_863835d065,2,-0.52700982,2018-01-30 15:24:57,,-1,34
Y,C_ID_5c557af789,138,N,1,B,367,M_ID_6b6d9cd6e0,1,-0.6883044,2017-12-30 18:24:19,1.0,15,16
Y,C_ID_5c557af789,158,N,1,B,278,M_ID_2d9f8fe419,2,-0.33458031,2018-01-03 23:52:06,1.0,15,37
Y,C_ID_5c557af789,158,N,1,B,80,M_ID_35baecb1f2,2,-0.67793611,2018-01-02 20:11:11,1.0,15,37
Y,C_ID_5c557af789,158,N,1,B,705,M_ID_3f644b8667,2,-0.71551741,2018-01-04 14:01:32,1.0,15,33
Y,C_ID_5c557af789,-1,Y,3,C,665,M_ID_076cd8a829,1,0.20951465,2017-12-12 08:15:40,,-1,3
Y,C_ID_5c557af789,331,N,1,B,434,M_ID_610bd88e5f,2,-0.1386346,2018-01-06 16:12:52,1.0,16,32
Y,C_ID_5c557af789,107,N,2,C,497,M_ID_2e1e3634f2,2,-0.52755078,2018-01-12 15:59:02,4.0,4,27
Y,C_ID_5c557af789,17,N,1,B,278,M_ID_63018fea58,2,-0.70477346,2018-01-30 10:42:03,4.0,22,37
Y,C_ID_5c557af789,331,N,1,B,195,M_ID_f3f2989a8c,2,-0.71903362,2018-01-06 16:51:04,1.0,16,34
Y,C_ID_5c557af789,158,N,1,B,278,M_ID_26a5bd414e,2,-0.37244712,2018-01-05 11:13:01,1.0,15,37
Y,C_ID_5c557af789,17,N,-1,,333,M_ID_42b572cf4a,2,-0.00159281,2018-01-30 11:09:04,4.0,22,10
Y,C_ID_5c557af789,158,N,1,B,451,M_ID_fad6b8e625,2,-0.72091193,2018-01-04 12:53:34,1.0,15,7
Y,C_ID_5c557af789,17,N,12,C,734,M_ID_b6b1b3ba4a,1,7.76410849,2017-12-12 06:44:34,4.0,22,25
Y,C_ID_5c557af789,331,N,1,B,560,M_ID_b5e5acf804,1,-0.70633621,2017-12-24 07:44:25,1.0,16,34
Y,C_ID_5c557af789,-1,Y,1,B,409,M_ID_f19d6a46ab,2,0.75574338,2018-01-28 00:46:21,,-1,29
Y,C_ID_5c557af789,17,N,1,B,278,M_ID_713de22409,2,-0.71986007,2018-01-25 12:31:22,4.0,22,37
Y,C_ID_5c557af789,17,N,1,B,248,M_ID_822309aed1,2,-0.73518712,2018-01-24 13:06:44,4.0,22,8
Y,C_ID_5c557af789,158,N,1,B,178,M_ID_65509ec5e2,2,-0.72436803,2018-01-03 11:36:11,1.0,15,29
Y,C_ID_5c557af789,69,N,1,B,561,M_ID_50f575c681,1,-0.35718019,2017-12-15 21:07:19,1.0,9,7
Y,C_ID_5c557af789,17,N,1,B,307,M_ID_b8356eb58f,2,-0.70182826,2018-01-10 13:56:39,4.0,22,19
Y,C_ID_5c557af789,17,N,1,B,813,M_ID_5f0403a674,1,-0.69750062,2017-12-11 12:29:13,4.0,22,29
Y,C_ID_5c557af789,107,N,1,B,278,M_ID_0544e1a335,2,-0.59351716,2018-01-12 13:45:50,4.0,4,37
Y,C_ID_5c557af789,331,N,1,B,307,M_ID_3b3c5cd2f9,2,-0.43629477,2018-01-07 13:21:29,1.0,16,19
Y,C_ID_5c557af789,17,N,1,B,437,M_ID_af6a89f10d,2,-0.47814361,2018-01-21 10:06:22,4.0,22,15
Y,C_ID_5c557af789,331,N,1,B,605,M_ID_38104f15f5,1,-0.6783869,2017-12-24 09:31:40,1.0,16,2
Y,C_ID_5c557af789,331,N,1,B,278,M_ID_632a090d28,2,-0.68920599,2018-01-07 21:25:10,1.0,16,37
Y,C_ID_5c557af789,17,N,-1,,45,M_ID_8fa2a1e5ba,1,-0.19438296,2017-12-16 08:40:52,4.0,22,18
Y,C_ID_5c557af789,331,N,1,B,278,M_ID_92cb11b4f9,1,-0.66321012,2017-12-22 18:10:22,1.0,16,37
Y,C_ID_5c557af789,17,N,1,B,278,M_ID_3ec4d6726c,2,-0.72232442,2018-01-23 12:19:05,4.0,22,37
Y,C_ID_5c557af789,9,N,1,B,307,M_ID_6c3fdd3de0,1,-0.50238137,2017-12-22 17:38:42,1.0,16,19
Y,C_ID_f6fe7d2578,69,N,3,C,317,M_ID_eab68f7390,1,-0.09776249,2018-03-26 21:33:51,1.0,9,25
Y,C_ID_f6fe7d2578,1,N,1,B,367,M_ID_4ce4ff9a75,2,-0.71475106,2018-04-27 11:19:20,1.0,12,16
Y,C_ID_f6fe7d2578,1,N,1,B,367,M_ID_8f5b826eb1,2,-0.65073812,2018-04-19 15:02:43,1.0,12,16
Y,C_ID_f6fe7d2578,1,N,1,B,823,M_ID_c9fcfa8c4e,1,-0.36403227,2018-03-02 13:41:46,1.0,12,25
Y,C_ID_f6fe7d2578,1,N,1,B,195,M_ID_db071fdeda,1,-0.68995732,2018-03-29 17:14:31,1.0,12,34
Y,C_ID_f6fe7d2578,1,N,1,B,195,M_ID_886ab21b33,1,-0.54480121,2018-03-29 17:08:06,1.0,12,34
Y,C_ID_f6fe7d2578,1,N,1,B,454,M_ID_9940d31441,1,-0.73939454,2018-03-02 13:46:10,1.0,12,39
Y,C_ID_f6fe7d2578,1,N,2,C,357,M_ID_8b49957462,2,-0.55186367,2018-04-25 15:47:18,1.0,12,27
Y,C_ID_d736e8654b,277,N,0,A,166,M_ID_3a6841d504,1,-0.59664268,2018-03-27 12:13:32,4.0,13,29
Y,C_ID_d736e8654b,330,N,0,A,705,M_ID_776b937cb6,1,-0.63871691,2018-03-16 09:27:58,3.0,17,33
Y,C_ID_d736e8654b,277,N,0,A,497,M_ID_d198a981e2,1,-0.71986007,2018-03-17 23:57:44,4.0,13,27
Y,C_ID_d736e8654b,277,N,0,A,180,M_ID_03d167e751,1,-0.59664268,2018-03-03 15:17:46,4.0,13,20
Y,C_ID_d736e8654b,277,N,0,A,307,M_ID_184f1872e6,2,-0.72436803,2018-04-27 17:30:24,4.0,13,19
Y,C_ID_d736e8654b,160,N,0,A,755,,1,-0.71685477,2018-03-16 08:02:06,5.0,21,8
Y,C_ID_d736e8654b,277,N,0,A,574,M_ID_b4a539fada,2,-0.73939454,2018-04-17 15:36:25,4.0,13,22
Y,C_ID_d736e8654b,277,N,0,A,528,M_ID_165c6d8deb,1,-0.71084417,2018-03-13 16:20:59,4.0,13,25
Y,C_ID_d736e8654b,277,N,0,A,278,M_ID_0d4878845a,2,-0.71986007,2018-04-19 14:23:32,4.0,13,37
Y,C_ID_d736e8654b,280,N,0,A,273,M_ID_868ea1cc18,2,-0.67177524,2018-04-19 09:22:43,3.0,1,20
Y,C_ID_d736e8654b,277,N,0,A,2,M_ID_4691ecd83e,2,-0.72436803,2018-04-09 11:49:27,4.0,13,20
Y,C_ID_d736e8654b,277,N,0,A,511,M_ID_67ead1197d,2,-0.72436803,2018-04-27 12:51:12,4.0,13,7
Y,C_ID_d736e8654b,277,N,0,A,180,M_ID_64701f1445,2,-0.68680175,2018-04-19 13:08:39,4.0,13,20
Y,C_ID_d736e8654b,277,N,0,A,373,M_ID_7e73253eb6,1,-0.65975403,2018-03-15 14:23:48,4.0,13,18
Y,C_ID_d736e8654b,277,N,0,A,273,M_ID_df96ad73af,1,-0.64172221,2018-03-02 16:19:41,4.0,13,20
Y,C_ID_d736e8654b,277,N,0,A,400,M_ID_95467a1432,1,-0.73112996,2018-03-19 10:08:07,4.0,13,7
Y,C_ID_d736e8654b,277,N,0,A,367,M_ID_4e569b5672,1,-0.7397702,2018-03-04 22:09:12,4.0,13,16
Y,C_ID_b35dad5dbc,69,N,0,A,454,M_ID_74af8972ac,1,-0.62789782,2018-03-01 22:01:01,1.0,9,39
Y,C_ID_b35dad5dbc,69,N,0,A,842,M_ID_b07203d92e,1,-0.69882296,2018-03-03 00:33:11,1.0,9,37
Y,C_ID_b35dad5dbc,136,N,0,A,842,M_ID_84149bcdde,2,-0.61566624,2018-04-08 03:33:26,4.0,4,37
Y,C_ID_b35dad5dbc,69,N,0,A,771,M_ID_5b053e7117,1,-0.45667072,2018-03-07 19:06:43,1.0,9,31
Y,C_ID_b35dad5dbc,69,N,0,A,80,M_ID_5ba019a379,1,-0.71234682,2018-03-05 20:45:43,1.0,9,37
Y,C_ID_b35dad5dbc,69,N,0,A,360,M_ID_57eb30da39,1,-0.59664268,2018-03-04 00:51:40,1.0,9,34
Y,C_ID_b35dad5dbc,168,N,0,A,307,M_ID_1ddab5d1ad,1,-0.67808637,2018-03-07 22:26:07,1.0,9,19
Y,C_ID_b35dad5dbc,69,N,0,A,792,M_ID_4b30c89c1b,1,-0.61617714,2018-03-01 19:02:31,1.0,9,9
Y,C_ID_b35dad5dbc,136,N,0,A,206,M_ID_7aee30b47b,2,-0.25103291,2018-04-26 14:02:44,4.0,4,1
Y,C_ID_b35dad5dbc,136,N,0,A,278,M_ID_055d1281c4,2,-0.71324841,2018-04-20 15:54:19,4.0,4,37
Y,C_ID_b35dad5dbc,136,N,0,A,683,M_ID_ad8d63a814,2,-0.72887598,2018-04-08 00:31:26,4.0,4,34
Y,C_ID_b35dad5dbc,168,N,0,A,80,M_ID_b3b9d0c5fe,1,-0.70197853,2018-03-01 13:00:59,1.0,9,37
Y,C_ID_b35dad5dbc,58,N,0,A,771,M_ID_3cd7a813ab,1,-0.6600245,2018-03-08 07:42:33,4.0,4,31
Y,C_ID_b35dad5dbc,69,N,0,A,506,M_ID_f4be79819d,1,-0.32917077,2018-03-07 13:30:11,1.0,9,30
Y,C_ID_b35dad5dbc,69,N,0,A,528,M_ID_e618163ea4,1,-0.74089719,2018-03-02 20:03:02,1.0,9,25
Y,C_ID_b35dad5dbc,69,N,0,A,80,M_ID_c03b62d83d,1,-0.69296262,2018-03-02 13:47:18,1.0,9,37
Y,C_ID_b35dad5dbc,69,N,0,A,842,M_ID_1d8085cf5d,1,-0.65674872,2018-03-04 03:15:16,1.0,9,37
Y,C_ID_b35dad5dbc,136,N,0,A,690,M_ID_a36dcb24ac,2,-0.51703222,2018-04-20 16:08:11,4.0,4,1
Y,C_ID_b35dad5dbc,136,N,0,A,307,M_ID_b1015cec16,1,-0.67183534,2018-03-09 15:27:37,4.0,4,19
Y,C_ID_b35dad5dbc,136,N,0,A,367,M_ID_b7d1bc9ea6,2,-0.72139278,2018-04-24 16:08:03,4.0,4,16
Y,C_ID_b35dad5dbc,136,N,0,A,367,M_ID_28ce4d6a9e,2,-0.69392431,2018-04-10 19:18:38,4.0,4,16
Y,C_ID_b35dad5dbc,69,N,0,A,278,M_ID_8bbd9405d4,1,-0.68492343,2018-03-02 21:35:00,1.0,9,37
Y,C_ID_b35dad5dbc,69,N,0,A,650,M_ID_9748fcc3c9,1,-0.46140407,2018-03-07 16:36:45,1.0,9,29
Y,C_ID_b35dad5dbc,136,N,0,A,705,M_ID_899ca75933,2,-0.37842767,2018-04-27 13:59:43,4.0,4,33
Y,C_ID_b35dad5dbc,69,N,0,A,278,M_ID_55462d7eb5,1,-0.70708754,2018-03-07 19:14:13,1.0,9,37
Y,C_ID_b35dad5dbc,69,N,0,A,560,M_ID_b202ee6cd5,1,-0.72181352,2018-03-02 23:13:30,1.0,9,34
Y,C_ID_b35dad5dbc,69,N,0,A,703,M_ID_6bf34be71a,1,0.27339236,2018-03-01 14:48:20,1.0,9,29
Y,C_ID_b35dad5dbc,69,N,0,A,705,M_ID_501a87c308,1,-0.70559991,2018-03-03 23:18:53,1.0,9,33
Y,C_ID_b35dad5dbc,69,N,0,A,506,M_ID_910c2deac4,1,-0.56388488,2018-03-02 13:47:38,1.0,9,30
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_50c729630e,1,-0.584922,2018-02-13 22:22:55,1.0,15,37
Y,C_ID_da7e2d7199,158,N,1,B,419,M_ID_a716acfcd8,1,-0.72887598,2018-02-06 16:19:40,1.0,15,1
Y,C_ID_da7e2d7199,69,N,1,B,605,M_ID_e4cbd73e41,2,-0.65674872,2018-03-05 08:43:16,1.0,9,2
Y,C_ID_da7e2d7199,19,N,1,B,68,M_ID_4842d178e5,1,-0.67177524,2018-02-02 10:16:01,1.0,9,27
Y,C_ID_da7e2d7199,158,N,1,B,210,M_ID_efca019e35,1,-0.70182826,2018-02-09 22:22:54,1.0,15,35
Y,C_ID_da7e2d7199,69,N,1,B,842,M_ID_ad057684f4,1,-0.56690521,2018-02-18 20:09:41,1.0,9,37
Y,C_ID_da7e2d7199,69,N,1,B,560,M_ID_c9c0f1cb3f,2,-0.662008,2018-03-24 15:07:37,1.0,9,34
Y,C_ID_da7e2d7199,69,N,1,B,278,M_ID_2c1035d594,2,-0.58403543,2018-03-24 09:41:55,1.0,9,37
Y,C_ID_da7e2d7199,158,N,1,B,842,M_ID_6389aac33b,1,-0.67006221,2018-02-06 14:56:36,1.0,15,37
Y,C_ID_da7e2d7199,158,N,1,B,63,M_ID_a32a635501,1,-0.71700504,2018-02-06 14:29:17,1.0,15,27
Y,C_ID_da7e2d7199,69,N,1,B,195,M_ID_cc72dac895,1,-0.71039337,2018-02-24 17:00:25,1.0,9,34
Y,C_ID_da7e2d7199,19,N,1,B,278,M_ID_d855771cd9,1,-0.64499799,2018-02-01 15:05:55,1.0,9,37
Y,C_ID_da7e2d7199,-1,Y,1,B,409,M_ID_f19d6a46ab,2,-0.70182826,2018-03-15 15:09:45,,-1,29
Y,C_ID_da7e2d7199,-1,Y,1,B,879,M_ID_b9dcf28cb9,1,-0.71309814,2018-02-13 12:53:26,,-1,29
Y,C_ID_da7e2d7199,69,N,1,B,606,M_ID_cd2c0b07e9,1,-0.68490841,2018-02-01 15:37:47,1.0,9,17
Y,C_ID_da7e2d7199,158,N,1,B,179,M_ID_cf62616551,1,-0.63811585,2018-02-06 12:26:44,1.0,15,8
Y,C_ID_da7e2d7199,158,N,1,B,607,M_ID_9b4e06eea1,1,-0.72738836,2018-02-06 13:38:30,1.0,15,29
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_c22478df4b,1,-0.65566682,2018-02-09 12:14:13,1.0,15,37
Y,C_ID_da7e2d7199,158,N,1,B,703,M_ID_695ee29415,1,-0.71730557,2018-02-06 14:36:27,1.0,15,29
Y,C_ID_da7e2d7199,158,N,3,C,367,M_ID_eeba6b925d,1,-0.39809738,2018-02-05 21:15:00,1.0,15,16
Y,C_ID_da7e2d7199,158,N,1,B,560,M_ID_f0c2ca2e7e,1,-0.71931912,2018-02-12 18:02:31,1.0,15,34
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_efc69dbe7d,1,-0.72436803,2018-02-06 21:55:54,1.0,15,37
Y,C_ID_da7e2d7199,158,N,1,B,705,M_ID_8780293e82,1,-0.70663674,2018-02-12 21:36:20,1.0,15,33
Y,C_ID_da7e2d7199,158,N,1,B,695,M_ID_d3f15b04fe,1,-0.70459314,2018-02-14 00:42:21,1.0,15,34
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_deb43ff012,1,-0.726622,2018-02-14 23:59:08,1.0,15,37
Y,C_ID_da7e2d7199,298,N,1,B,307,M_ID_8c0368e571,1,-0.65981413,2018-02-01 07:01:22,1.0,9,19
Y,C_ID_da7e2d7199,69,N,3,C,884,M_ID_1597196d5f,1,-0.37881836,2018-02-24 17:19:23,1.0,9,27
Y,C_ID_da7e2d7199,158,N,1,B,398,M_ID_cda8b87aa1,1,-0.66211319,2018-02-05 19:54:22,1.0,15,17
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_efd455f833,1,-0.68680175,2018-02-15 19:51:12,1.0,15,37
Y,C_ID_da7e2d7199,19,N,1,B,367,M_ID_33228621ad,1,-0.69115944,2018-02-02 18:15:45,1.0,9,16
Y,C_ID_da7e2d7199,158,N,1,B,80,M_ID_1ac6bbc867,1,-0.68229379,2018-02-10 21:48:59,1.0,15,37
Y,C_ID_da7e2d7199,158,N,1,B,68,M_ID_490ef367ab,1,-0.58161617,2018-02-06 11:50:09,1.0,15,27
Y,C_ID_da7e2d7199,140,N,1,B,879,M_ID_a216ec6d06,2,-0.70783886,2018-03-10 15:01:54,1.0,9,29
Y,C_ID_da7e2d7199,298,N,1,B,80,M_ID_0548250144,1,-0.66756781,2018-02-01 08:48:16,1.0,9,37
Y,C_ID_da7e2d7199,19,N,1,B,278,M_ID_2fde560283,1,-0.61393819,2018-02-02 15:11:03,1.0,9,37
Y,C_ID_da7e2d7199,-1,Y,1,B,879,M_ID_9139332ccc,2,-0.70934152,2018-03-23 13:55:05,,-1,29
Y,C_ID_da7e2d7199,158,N,1,B,690,M_ID_462252c479,1,-0.70785389,2018-02-15 19:33:33,1.0,15,1
Y,C_ID_da7e2d7199,-1,Y,1,B,210,M_ID_b0c9f2503d,2,-0.68079114,2018-03-29 21:33:25,,-1,35
Y,C_ID_da7e2d7199,69,N,3,C,884,M_ID_1abfe450d5,2,0.11861928,2018-03-06 19:05:19,1.0,9,27
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_5be050677c,1,-0.6236904,2018-02-11 16:47:12,1.0,15,37
Y,C_ID_da7e2d7199,19,N,1,B,278,M_ID_898332742c,1,-0.65674872,2018-02-03 14:25:32,1.0,9,37
Y,C_ID_da7e2d7199,69,N,1,B,80,M_ID_e97099ef03,2,-0.64623017,2018-03-06 19:11:53,1.0,9,37
Y,C_ID_da7e2d7199,69,N,1,B,307,M_ID_219b6907f5,2,-0.45038964,2018-03-22 13:32:34,1.0,9,19
Y,C_ID_da7e2d7199,19,N,1,B,367,M_ID_dfcf66c65e,1,-0.62710142,2018-02-03 08:10:57,1.0,9,16
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_ee47bd98e5,1,-0.53100687,2018-02-15 11:30:25,1.0,15,37
Y,C_ID_da7e2d7199,19,N,1,B,195,M_ID_7825cfacba,1,-0.63465975,2018-02-02 16:06:58,1.0,9,34
Y,C_ID_da7e2d7199,158,N,1,B,705,M_ID_a08fe74b06,1,-0.56173609,2018-02-05 21:49:35,1.0,15,33
Y,C_ID_da7e2d7199,69,N,1,B,690,M_ID_1e1f6cc067,2,-0.71688482,2018-03-06 20:09:33,1.0,9,1
Y,C_ID_da7e2d7199,69,N,1,B,80,M_ID_fe989606d2,2,-0.58630444,2018-03-30 20:55:39,1.0,9,37
Y,C_ID_da7e2d7199,49,N,1,B,696,M_ID_f73f53f6cb,1,-0.69882296,2018-02-02 11:23:40,1.0,9,31
Y,C_ID_da7e2d7199,158,N,1,B,80,M_ID_a493266375,1,-0.71873309,2018-02-07 18:35:32,1.0,15,37
Y,C_ID_da7e2d7199,158,N,1,B,80,M_ID_54962d4cb4,1,-0.63556134,2018-02-06 20:53:28,1.0,15,37
Y,C_ID_da7e2d7199,69,N,1,B,734,M_ID_7a9e7babfa,2,-0.62684597,2018-03-07 03:54:03,1.0,9,25
Y,C_ID_da7e2d7199,158,N,1,B,278,M_ID_b22222b37b,1,-0.61136866,2018-02-09 01:58:23,1.0,15,37
Y,C_ID_da7e2d7199,69,N,1,B,367,M_ID_afa5613cf1,2,-0.6977711,2018-03-03 17:38:00,1.0,9,16
Y,C_ID_da7e2d7199,69,N,1,B,278,M_ID_fac6b89d39,2,-0.56358435,2018-03-22 21:24:48,1.0,9,37
Y,C_ID_da7e2d7199,69,N,1,B,705,M_ID_d38cfe135d,2,-0.63120365,2018-03-12 22:41:10,1.0,9,33
Y,C_ID_cfeef2bce9,17,N,1,B,705,M_ID_e843f91125,1,-0.58646973,2018-03-11 10:37:54,4.0,22,33
Y,C_ID_cfeef2bce9,17,N,1,B,763,M_ID_b649712d8d,2,-0.72286538,2018-04-22 06:44:49,4.0,22,36
Y,C_ID_cfeef2bce9,17,N,1,B,434,M_ID_8e48b8b2ce,2,0.85672154,2018-04-20 13:22:12,4.0,22,32
Y,C_ID_cfeef2bce9,17,N,1,B,705,M_ID_5d9af1cbcc,2,-0.56658965,2018-04-28 10:22:12,4.0,22,33
Y,C_ID_cfeef2bce9,17,N,1,B,80,M_ID_7db6a3cded,1,-0.73838776,2018-03-10 11:10:07,4.0,22,37
Y,C_ID_cfeef2bce9,17,N,1,B,80,M_ID_e39e117184,2,-0.71384947,2018-04-28 11:41:12,4.0,22,37
Y,C_ID_cfeef2bce9,17,N,1,B,356,M_ID_4e3f592aa4,1,-0.71309814,2018-03-06 07:13:29,4.0,22,21
Y,C_ID_cfeef2bce9,17,N,1,B,278,M_ID_e1ff3af9da,2,-0.74130291,2018-04-12 17:36:29,4.0,22,37
Y,C_ID_cfeef2bce9,17,N,1,B,222,M_ID_0fe0297c80,2,-0.73233208,2018-04-13 10:06:08,4.0,22,21
Y,C_ID_cfeef2bce9,17,N,1,B,80,M_ID_6fc39b6b0f,2,-0.72091193,2018-04-02 16:50:20,4.0,22,37
Y,C_ID_cfeef2bce9,17,N,1,B,560,M_ID_c50d5d8042,1,-0.74013084,2018-03-01 12:32:29,4.0,22,34
Y,C_ID_cfeef2bce9,212,N,1,B,68,M_ID_d37aae55e4,2,-0.64172221,2018-04-22 11:57:06,4.0,4,27
Y,C_ID_cfeef2bce9,17,N,1,B,278,M_ID_56af42c0ef,1,-0.72587068,2018-03-12 16:00:08,4.0,22,37
Y,C_ID_cfeef2bce9,17,N,1,B,222,M_ID_822bb4f626,1,-0.74405276,2018-03-01 09:34:14,4.0,22,21
